id,observed_on,time_observed_at,user_id,created_at,updated_at,latitude,longitude,place_town_name,place_county_name,place_state_name,scientific_name,common_name,iconic_taxon_name
39981227,2020-03-14,2020-03-14 17:14:00 UTC,1997051,2020-03-14 18:46:37 UTC,2020-03-15 00:06:53 UTC,39.2542654432,-9.300146871,,Lourinhã,,Athene noctua,Little Owl,Aves
39984327,2020-03-14,2020-03-14 15:55:00 UTC,691165,2020-03-14 19:45:02 UTC,2020-03-15 00:06:46 UTC,38.7726840428,-8.917199728,,Benavente,,Ciconia ciconia,White Stork,Aves
39984328,2020-03-14,2020-03-14 15:57:00 UTC,691165,2020-03-14 19:45:03 UTC,2020-03-15 00:06:48 UTC,38.7726298102,-8.9166632894,,Benavente,,Ardea alba,Great Egret,Aves
39984332,2020-03-14,2020-03-14 17:19:00 UTC,691165,2020-03-14 19:45:06 UTC,2020-03-18 21:03:14 UTC,38.7852191433,-8.9216491791,,Benavente,,Plegadis falcinellus,Glossy Ibis,Aves
39984338,2020-03-14,2020-03-14 17:42:00 UTC,691165,2020-03-14 19:45:08 UTC,2020-03-14 20:31:03 UTC,38.7713733333,-8.9176383333,,Benavente,,Milvus migrans,Black Kite,Aves
39988043,2020-03-14,2020-03-14 17:09:12 UTC,1360566,2020-03-14 20:52:55 UTC,2020-03-19 10:15:05 UTC,39.0009916667,-7.9998333333,,Avis,,Gyps fulvus,Eurasian Griffon,Aves
39988080,2020-03-14,2020-03-14 17:53:09 UTC,1360566,2020-03-14 20:53:27 UTC,2020-03-15 11:32:43 UTC,39.1573318458,-7.9645504139,,Avis,,Milvus milvus,Red Kite,Aves
39988133,2020-03-14,2020-03-14 15:50:35 UTC,1360566,2020-03-14 20:54:22 UTC,2020-03-14 23:55:25 UTC,38.94716,-8.0179283333,,Avis,,Emberiza calandra,Corn Bunting,Aves
39991729,2020-03-14,2020-03-14 16:51:00 UTC,1462872,2020-03-14 21:53:27 UTC,2020-03-19 10:14:43 UTC,42.0252367716,-8.2177692545,,Melgaço,,Gyps fulvus,Eurasian Griffon,Aves
39991730,2020-03-14,2020-03-14 09:48:00 UTC,1462872,2020-03-14 21:53:27 UTC,2020-03-14 23:55:28 UTC,41.8495949971,-8.4183160654,,Arcos de Valdevez,,Corvus corone,Carrion Crow,Aves
39991731,2020-03-14,2020-03-14 10:12:00 UTC,1462872,2020-03-14 21:53:27 UTC,2020-03-14 23:55:23 UTC,41.9031174176,-8.3144332393,,Arcos de Valdevez,,Fringilla coelebs,Common Chaffinch,Aves
39991733,2020-03-14,2020-03-14 10:44:00 UTC,1462872,2020-03-14 21:53:30 UTC,2020-03-14 23:55:22 UTC,41.9024395054,-8.3143652888,,Arcos de Valdevez,,Sitta europaea,Eurasian Nuthatch,Aves
39991735,2020-03-14,2020-03-14 12:11:00 UTC,1462872,2020-03-14 21:53:30 UTC,2020-03-14 23:55:21 UTC,41.9741634221,-8.2227578705,,Arcos de Valdevez,,Ptyonoprogne rupestris,Eurasian Crag Martin,Aves
39991738,2020-03-14,2020-03-14 13:26:00 UTC,1462872,2020-03-14 21:53:31 UTC,2020-03-14 23:55:19 UTC,42.0348484901,-8.1975516538,,Melgaço,,Sitta europaea,Eurasian Nuthatch,Aves
39992634,2020-03-14,2020-03-14 18:04:00 UTC,1462872,2020-03-14 22:07:02 UTC,2020-03-14 23:55:16 UTC,41.8491955815,-8.4192454465,,Arcos de Valdevez,,Motacilla cinerea,Grey Wagtail,Aves
39992635,2020-03-14,2020-03-14 18:19:00 UTC,1462872,2020-03-14 22:07:03 UTC,2020-03-14 23:55:15 UTC,41.8437842909,-8.4178842461,,Arcos de Valdevez,,Motacilla alba,White Wagtail,Aves
39992636,2020-03-14,2020-03-14 14:11:00 UTC,1462872,2020-03-14 22:07:03 UTC,2020-03-14 23:55:14 UTC,42.1044481988,-8.2120128509,,Melgaço,,Turdus viscivorus,Mistle Thrush,Aves
39992639,2020-03-14,2020-03-14 15:04:00 UTC,1462872,2020-03-14 22:07:06 UTC,2020-03-14 23:55:13 UTC,42.1191262616,-8.2728925734,,Melgaço,,Turdus viscivorus,Mistle Thrush,Aves
39992640,2020-03-14,2020-03-14 15:09:00 UTC,1462872,2020-03-14 22:07:08 UTC,2020-03-18 22:30:32 UTC,42.1164820978,-8.2788667832,,Melgaço,,Motacilla cinerea,Grey Wagtail,Aves
39993016,2020-02-09,2020-02-09 13:27:00 UTC,762037,2020-03-14 22:12:59 UTC,2020-03-14 23:55:44 UTC,37.202022,-8.003269,,Loulé,,Erithacus rubecula,European Robin,Aves
39994112,2020-03-14,2020-03-14 08:27:00 UTC,281244,2020-03-14 22:33:48 UTC,2020-03-15 09:25:49 UTC,38.617245,-9.0449116667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994113,2020-03-14,2020-03-14 08:24:00 UTC,281244,2020-03-14 22:33:48 UTC,2020-03-15 09:25:48 UTC,38.6172183333,-9.044895,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994114,2020-03-14,2020-03-14 08:25:00 UTC,281244,2020-03-14 22:33:49 UTC,2020-03-15 09:25:46 UTC,38.6172366667,-9.04489,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994119,2020-03-14,2020-03-14 08:34:00 UTC,281244,2020-03-14 22:33:56 UTC,2020-03-14 23:02:53 UTC,38.6174866667,-9.04428,,Barreiro,,Coccothraustes coccothraustes,Hawfinch,Aves
39994120,2020-03-14,2020-03-14 08:33:00 UTC,281244,2020-03-14 22:33:56 UTC,2020-03-14 23:02:33 UTC,38.61752,-9.0442083333,,Barreiro,,Coccothraustes coccothraustes,Hawfinch,Aves
39994121,2020-03-14,2020-03-14 08:38:00 UTC,281244,2020-03-14 22:33:56 UTC,2020-03-15 09:25:45 UTC,38.6174716667,-9.0442983333,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994127,2020-03-14,2020-03-14 08:35:00 UTC,281244,2020-03-14 22:34:01 UTC,2020-03-15 09:25:45 UTC,38.617475,-9.0443033333,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994128,2020-03-14,2020-03-14 08:36:00 UTC,281244,2020-03-14 22:34:03 UTC,2020-03-15 09:25:39 UTC,38.6174733333,-9.0442933333,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994129,2020-03-14,2020-03-14 08:37:00 UTC,281244,2020-03-14 22:34:03 UTC,2020-03-15 09:25:39 UTC,38.6172222222,-9.044315,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994135,2020-03-14,2020-03-14 08:37:00 UTC,281244,2020-03-14 22:34:07 UTC,2020-03-15 09:25:37 UTC,38.6175133333,-9.0442833333,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994137,2020-03-14,2020-03-14 08:47:00 UTC,281244,2020-03-14 22:34:08 UTC,2020-03-15 10:09:17 UTC,38.6174583333,-9.0439066667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994139,2020-03-14,2020-03-14 08:40:00 UTC,281244,2020-03-14 22:34:09 UTC,2020-03-15 10:09:17 UTC,38.6175066667,-9.0441633333,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994142,2020-03-14,2020-03-14 08:41:00 UTC,281244,2020-03-14 22:34:14 UTC,2020-03-15 10:09:18 UTC,38.617485,-9.0441666667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994144,2020-03-14,2020-03-14 08:47:00 UTC,281244,2020-03-14 22:34:16 UTC,2020-03-15 10:09:19 UTC,38.6174483333,-9.0439066667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994146,2020-03-14,2020-03-14 09:12:00 UTC,281244,2020-03-14 22:34:18 UTC,2020-03-15 10:09:20 UTC,38.6158116667,-9.0401916667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994151,2020-03-14,2020-03-14 09:07:00 UTC,281244,2020-03-14 22:34:22 UTC,2020-03-15 10:09:23 UTC,38.6158833333,-9.0404866667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994154,2020-03-14,2020-03-14 09:09:00 UTC,281244,2020-03-14 22:34:23 UTC,2020-03-15 10:09:22 UTC,38.6159016667,-9.0403116667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994158,2020-03-14,2020-03-14 09:09:00 UTC,281244,2020-03-14 22:34:27 UTC,2020-03-14 23:01:25 UTC,38.6159133333,-9.0402916667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994160,2020-03-14,2020-03-14 09:10:00 UTC,281244,2020-03-14 22:34:29 UTC,2020-03-14 23:03:04 UTC,38.61583,-9.0402316667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994163,2020-03-14,2020-03-14 09:29:00 UTC,281244,2020-03-14 22:34:30 UTC,2020-03-14 23:01:23 UTC,38.6128583333,-9.0368316667,,Barreiro,,Corvus corone,Carrion Crow,Aves
39994165,2020-03-14,2020-03-14 10:08:00 UTC,281244,2020-03-14 22:34:34 UTC,2020-03-31 13:49:51 UTC,38.60751,-9.02606,,Barreiro,,Cyanopica cooki,Iberian Magpie,Aves
39994169,2020-03-14,2020-03-14 10:11:00 UTC,281244,2020-03-14 22:34:35 UTC,2020-03-14 23:34:47 UTC,38.608615,-9.0270666667,,Barreiro,,Columba palumbus,Common Wood-Pigeon,Aves
39994172,2020-03-14,2020-03-14 10:26:00 UTC,281244,2020-03-14 22:34:38 UTC,2020-03-14 23:00:07 UTC,38.6130183333,-9.0298483333,,Barreiro,,Parus major,Great Tit,Aves
39994179,2020-03-14,2020-03-14 10:34:00 UTC,281244,2020-03-14 22:34:42 UTC,2020-03-31 13:49:47 UTC,38.616,-9.033185,,Barreiro,,Cyanopica cooki,Iberian Magpie,Aves
39994180,2020-03-14,2020-03-14 10:34:00 UTC,281244,2020-03-14 22:34:44 UTC,2020-03-31 13:49:38 UTC,38.6159883333,-9.0331883333,,Barreiro,,Cyanopica cooki,Iberian Magpie,Aves
39994182,2020-03-14,2020-03-14 10:34:00 UTC,281244,2020-03-14 22:34:45 UTC,2020-03-15 00:23:11 UTC,38.6158966667,-9.0332466667,,Barreiro,,Certhia brachydactyla,Short-toed Treecreeper,Aves
39994187,2020-03-14,2020-03-14 10:36:00 UTC,281244,2020-03-14 22:34:50 UTC,2020-03-14 22:47:00 UTC,38.615895,-9.033255,,Barreiro,,Regulus ignicapilla,Common Firecrest,Aves
39994194,2020-03-14,2020-03-14 11:02:00 UTC,281244,2020-03-14 22:34:53 UTC,2020-03-15 09:30:19 UTC,38.6175283333,-9.0443866667,,Barreiro,,Spinus spinus,Eurasian Siskin,Aves
39994204,2020-03-14,2020-03-14 12:20:00 UTC,281244,2020-03-14 22:35:05 UTC,2020-03-15 10:08:55 UTC,38.57438,-9.03553,,Sesimbra,,Buteo buteo,Common Buzzard,Aves
39994452,2020-03-02,,1435811,2020-03-14 22:38:45 UTC,2020-03-15 00:23:10 UTC,38.5225569858,-9.1451754817,,Sesimbra,,Anthus pratensis,Meadow Pipit,Aves
39994453,2020-03-02,,1435811,2020-03-14 22:38:45 UTC,2020-03-14 23:55:52 UTC,38.5225564619,-9.1451888927,,Sesimbra,,Troglodytes troglodytes,Eurasian Wren,Aves
39994457,2020-03-02,,1435811,2020-03-14 22:38:49 UTC,2020-03-16 00:11:24 UTC,38.5225520031,-9.1451749364,,Sesimbra,,Sylvia atricapilla,Eurasian Blackcap,Aves
39994458,2020-03-02,,1435811,2020-03-14 22:38:49 UTC,2020-03-16 00:11:03 UTC,38.5224915424,-9.1451722542,,Sesimbra,,Delichon urbicum,Common House Martin,Aves
39994828,2020-02-08,2020-02-08 13:00:00 UTC,762037,2020-03-14 22:45:34 UTC,2020-03-14 23:54:52 UTC,37.0002552757,-7.9840388967,,Faro,,Calidris alba,Sanderling,Aves
40015036,2020-03-13,2020-03-13 17:02:09 UTC,1712188,2020-03-15 09:10:55 UTC,2020-03-18 22:30:28 UTC,38.697353108,-9.2064874172,,Lisboa,,Larus fuscus,Lesser Black-backed Gull,Aves
40021767,2020-03-15,2020-03-15 10:26:00 UTC,1032079,2020-03-15 13:46:06 UTC,2020-03-15 15:43:34 UTC,41.4888728357,-8.3307979841,,Braga,,Garrulus glandarius,Eurasian Jay,Aves
40022611,2020-03-15,2020-03-15 09:35:00 UTC,1998558,2020-03-15 14:10:00 UTC,2020-04-05 11:11:33 UTC,41.8172262932,-6.745925314,,Bragança,,Parus major,Great Tit,Aves
40026766,2020-03-15,2020-03-15 15:40:46 UTC,1642448,2020-03-15 15:42:41 UTC,2020-03-18 22:30:15 UTC,37.09106383,-8.1309805,,Loulé,,Porphyrio porphyrio,Western Swamphen,Aves
40028243,2020-03-15,2020-03-15 11:41:00 UTC,1138701,2020-03-15 16:15:39 UTC,2020-03-15 16:19:19 UTC,38.7692634121,-9.1511429192,,Lisboa,,Columba palumbus,Common Wood-Pigeon,Aves
40033442,2020-03-13,,2645480,2020-03-15 17:57:32 UTC,2020-03-15 21:52:13 UTC,39.6403715576,-8.7643602873,,Batalha,,Hirundo rustica,Barn Swallow,Aves
40035195,2020-03-15,2020-03-15 16:11:00 UTC,691165,2020-03-15 18:29:10 UTC,2020-03-18 21:37:13 UTC,38.786985,-8.9188816667,,Benavente,,Carduelis carduelis,European Goldfinch,Aves
40035303,2020-03-15,2020-03-15 10:51:16 UTC,1430908,2020-03-15 18:31:32 UTC,2020-03-18 21:37:14 UTC,41.2774657,-8.5258369997,,Maia,,Motacilla alba,White Wagtail,Aves
40036678,2020-03-15,2020-03-15 10:59:00 UTC,281244,2020-03-15 18:54:03 UTC,2020-03-15 19:03:23 UTC,38.63629,-9.157755,,Seixal,,Chloris chloris,European Greenfinch,Aves
40036698,2020-03-15,2020-03-15 11:33:00 UTC,281244,2020-03-15 18:54:20 UTC,2020-03-15 22:02:32 UTC,38.6340566667,-9.158405,,Seixal,,Cisticola juncidis,Zitting Cisticola,Aves
40036710,2020-03-15,2020-03-15 12:17:00 UTC,281244,2020-03-15 18:54:29 UTC,2020-03-15 22:02:12 UTC,38.62859,-9.15055,,Seixal,,Phoenicurus ochruros,Black Redstart,Aves
40037362,2020-03-15,2020-03-15 17:36:00 UTC,1138701,2020-03-15 19:04:26 UTC,2020-03-18 21:37:15 UTC,38.7516639658,-9.158541856,,Lisboa,,Columba palumbus,Common Wood-Pigeon,Aves
40037519,2020-03-15,2020-03-15 17:48:00 UTC,1138701,2020-03-15 19:07:29 UTC,2020-03-18 21:37:09 UTC,38.7524472139,-9.1602053992,,Lisboa,,Turdus merula,Eurasian Blackbird,Aves
40039558,2020-03-15,2020-03-15 18:02:00 UTC,1138701,2020-03-15 19:44:08 UTC,2020-03-22 21:35:19 UTC,38.7509887513,-9.1601746841,,Lisboa,,Turdus merula,Eurasian Blackbird,Aves
40049808,2020-03-02,,1435811,2020-03-15 22:24:04 UTC,2020-03-16 07:20:05 UTC,38.5226207919,-9.1446752504,,Sesimbra,,Buteo buteo,Common Buzzard,Aves
40051030,2020-03-02,2020-03-02 12:02:00 UTC,1435811,2020-03-15 22:43:16 UTC,2020-03-18 21:36:53 UTC,38.5204786567,-9.1568791879,,Sesimbra,,Cisticola juncidis,Zitting Cisticola,Aves
40051034,2020-03-02,,1435811,2020-03-15 22:43:17 UTC,2020-03-20 22:05:46 UTC,38.5204147456,-9.1569006455,,Sesimbra,,Cisticola juncidis,Zitting Cisticola,Aves
40051036,2020-03-02,2020-03-02 12:09:00 UTC,1435811,2020-03-15 22:43:19 UTC,2020-03-18 21:36:48 UTC,38.51662049,-9.1635739684,,Sesimbra,,Actitis hypoleucos,Common Sandpiper,Aves
40054137,2020-03-14,2020-03-14 16:46:00 UTC,2461370,2020-03-15 23:34:44 UTC,2020-04-06 19:21:07 UTC,40.6931322481,-8.1233420104,,Vouzela,,Regulus ignicapilla,Common Firecrest,Aves
40071777,2020-03-15,2020-03-15 17:25:00 UTC,3042,2020-03-16 09:18:17 UTC,2020-03-21 10:11:01 UTC,37.0087595256,-7.9592392898,,Faro,,Phoenicopterus roseus,Greater Flamingo,Aves
40071778,2020-03-15,2020-03-15 17:25:00 UTC,3042,2020-03-16 09:18:17 UTC,2020-03-21 10:10:40 UTC,37.0092959806,-7.9585180228,,Faro,,Tadorna tadorna,Common Shelduck,Aves
40072833,2020-03-14,2020-03-14 16:34:00 UTC,2169252,2020-03-16 10:10:06 UTC,2020-03-16 13:33:49 UTC,39.6316165357,-8.766249581,,Batalha,,Buteo buteo,Common Buzzard,Aves
40072888,2020-03-14,2020-03-14 12:51:00 UTC,2169252,2020-03-16 10:12:38 UTC,2020-03-18 21:35:25 UTC,39.6461859838,-8.7577689541,,Batalha,,Linaria cannabina,Eurasian Linnet,Aves
40073094,2020-03-15,2020-03-15 10:51:00 UTC,1531239,2020-03-16 10:22:25 UTC,2020-03-16 13:32:28 UTC,38.646205,-9.1866866667,,Almada,,Sylvia melanocephala,Sardinian Warbler,Aves
40073177,2020-03-14,2020-03-14 16:36:00 UTC,2169252,2020-03-16 10:26:39 UTC,2020-03-18 21:35:10 UTC,39.6326666143,-8.7664320889,,Batalha,,Saxicola rubicola,European Stonechat,Aves
40073905,2020-03-15,2020-03-15 17:41:00 UTC,281244,2020-03-16 11:14:24 UTC,2020-03-16 13:26:39 UTC,38.639605,-9.168105,,Seixal,,Buteo buteo,Common Buzzard,Aves
40074056,2020-03-16,2020-03-16 11:02:17 UTC,1093305,2020-03-16 11:23:30 UTC,2020-03-18 21:35:13 UTC,40.6238193992,-7.9727806115,,Viseu,,Turdus merula,Eurasian Blackbird,Aves
40077900,2020-03-07,2020-03-07 17:02:15 UTC,2460994,2020-03-16 13:13:49 UTC,2020-03-18 21:34:47 UTC,39.6375270317,-8.7403250858,,Batalha,,Emberiza cirlus,Cirl Bunting,Aves
40079292,2020-03-16,2020-03-16 12:40:08 UTC,1599066,2020-03-16 13:55:29 UTC,2020-03-16 14:38:15 UTC,38.5399230313,-28.624946326,,Horta,Azores,Turdus merula azorensis,Azores Blackbird,Aves
40083520,2020-03-16,2020-03-16 15:41:00 UTC,3042,2020-03-16 15:48:41 UTC,2020-03-21 10:10:02 UTC,37.0167621598,-7.9272554918,,Faro,,Columba livia domestica,Feral Pigeon,Aves
40089397,2020-03-16,2020-03-16 18:08:17 UTC,1639358,2020-03-16 18:12:25 UTC,2020-04-13 22:35:33 UTC,38.7913357496,-9.4718065301,,Sintra,,Periparus ater,Coal Tit,Aves
40091565,2020-03-16,2020-03-16 16:47:00 UTC,1138701,2020-03-16 18:52:40 UTC,2020-03-22 21:34:32 UTC,38.7694555245,-9.1545097639,,Lisboa,,Turdus merula,Eurasian Blackbird,Aves
40091818,2020-03-16,2020-03-16 16:48:00 UTC,1138701,2020-03-16 18:58:29 UTC,2020-03-22 21:32:22 UTC,38.7692917551,-9.1554962827,,Lisboa,,Turdus merula,Eurasian Blackbird,Aves
40122338,2020-03-09,2020-03-09 11:46:00 UTC,1896377,2020-03-17 10:17:02 UTC,2020-03-18 21:16:48 UTC,38.8537433249,-8.9825055426,,Vila Franca de Xira,,Burhinus oedicnemus,Eurasian Stone-curlew,Aves
40122383,2020-03-09,2020-03-09 13:48:00 UTC,1896377,2020-03-17 10:19:20 UTC,2020-03-18 21:16:47 UTC,38.9520395371,-8.8222067506,,Vila Franca de Xira,,Netta rufina,Red-crested Pochard,Aves
40124288,2020-03-17,2020-03-17 12:01:00 UTC,3042,2020-03-17 12:08:02 UTC,2020-03-21 10:10:07 UTC,37.016878996,-7.9268930062,,Faro,,Larus michahellis,Yellow-legged Gull,Aves
40127109,2020-03-15,2020-03-15 10:31:00 UTC,281244,2020-03-17 13:41:14 UTC,2020-03-18 15:47:23 UTC,38.6355616667,-9.154215,,Seixal,,Spinus spinus,Eurasian Siskin,Aves
40127110,2020-03-15,2020-03-15 10:40:00 UTC,281244,2020-03-17 13:41:15 UTC,2020-03-17 14:11:57 UTC,38.7835888019,-9.0313795246,,Seixal,,Hieraaetus pennatus,Booted Eagle,Aves
40127111,2020-03-15,2020-03-15 10:32:00 UTC,281244,2020-03-17 13:41:15 UTC,2020-03-18 15:46:41 UTC,38.6355066667,-9.1542683333,,Seixal,,Spinus spinus,Eurasian Siskin,Aves
40131256,2020-03-10,2020-03-10 14:12:43 UTC,2509776,2020-03-17 15:41:58 UTC,2020-03-19 10:09:34 UTC,37.7857515938,-25.6341656165,,Ponta Delgada,Azores,Larus michahellis,Yellow-legged Gull,Aves
40133841,2020-03-17,2020-03-17 11:07:00 UTC,1531239,2020-03-17 16:39:34 UTC,2020-03-18 15:22:08 UTC,38.6482216667,-9.0585066667,,Barreiro,,Acridotheres cristatellus,Crested Myna,Aves
40133854,2020-03-17,2020-03-17 11:08:00 UTC,1531239,2020-03-17 16:39:46 UTC,2020-03-18 14:26:58 UTC,38.64819,-9.0585516667,,Barreiro,,Chloris chloris,European Greenfinch,Aves
40133873,2020-03-17,2020-03-17 11:13:00 UTC,1531239,2020-03-17 16:40:19 UTC,2020-03-18 14:26:57 UTC,38.6482333333,-9.0592533333,,Barreiro,,Gallinula chloropus,Eurasian Moorhen,Aves
40133905,2020-03-17,2020-03-17 11:15:00 UTC,1531239,2020-03-17 16:41:06 UTC,2020-03-18 14:26:55 UTC,38.6482366667,-9.0598033333,,Barreiro,,Motacilla alba,White Wagtail,Aves
40133972,2020-03-17,2020-03-17 11:20:00 UTC,1531239,2020-03-17 16:42:37 UTC,2020-03-18 14:26:54 UTC,38.64831,-9.06072,,Barreiro,,Egretta garzetta,Little Egret,Aves
40134053,2020-03-17,2020-03-17 12:05:00 UTC,1531239,2020-03-17 16:43:53 UTC,2020-03-17 23:14:19 UTC,38.6553423247,-9.1282717511,,Seixal,,Falco tinnunculus,Eurasian Kestrel,Aves
40134144,2020-03-17,2020-03-17 15:45:52 UTC,1531239,2020-03-17 16:45:35 UTC,2020-03-21 15:47:45 UTC,38.64651,-9.1866033333,,Almada,,Corvus corone,Carrion Crow,Aves
40134313,2020-03-17,2020-03-17 15:45:52 UTC,1531239,2020-03-17 16:48:14 UTC,2020-03-17 20:32:23 UTC,38.6520265051,-9.1243438261,,Almada,,Hieraaetus pennatus,Booted Eagle,Aves
40134502,2020-03-17,2020-03-17 15:59:39 UTC,1531239,2020-03-17 16:50:07 UTC,2020-03-17 20:32:18 UTC,38.6461983333,-9.18681,,Almada,,Bubulcus ibis,Cattle Egret,Aves
40135796,2020-03-17,2020-03-17 09:59:00 UTC,281244,2020-03-17 17:21:06 UTC,2020-03-18 14:37:28 UTC,38.5180866667,-9.1537916667,,Sesimbra,,Periparus ater,Coal Tit,Aves
40135806,2020-03-17,2020-03-17 12:07:00 UTC,281244,2020-03-17 17:21:11 UTC,2020-03-17 21:04:18 UTC,38.431753826,-9.107714657,,Seixal,,Sylvia undata,Dartford Warbler,Aves
40137847,2020-03-14,2020-03-14 15:24:37 UTC,1452741,2020-03-17 18:08:20 UTC,2020-03-18 14:27:08 UTC,32.675595,-16.90095333,,Funchal,Madeira,Turdus merula,Eurasian Blackbird,Aves
40141605,2020-03-15,2020-03-15 12:34:00 UTC,1997051,2020-03-17 19:29:26 UTC,2020-03-18 14:26:49 UTC,39.2433919764,-9.30578591,,Lourinhã,,Carduelis carduelis,European Goldfinch,Aves
40142623,2020-03-16,2020-03-16 16:50:00 UTC,1997051,2020-03-17 19:52:57 UTC,2020-03-18 14:26:51 UTC,39.243494386,-9.3055596792,,Lourinhã,,Passer domesticus,House Sparrow,Aves
40146281,2020-03-17,2020-03-17 12:29:00 UTC,281244,2020-03-17 21:05:41 UTC,2020-03-17 21:10:56 UTC,38.5779033333,-9.1458616667,,Seixal,,Fringilla coelebs,Common Chaffinch,Aves
40172825,2020-03-18,2020-03-18 09:51:00 UTC,3042,2020-03-18 10:32:57 UTC,2020-03-21 10:09:48 UTC,37.0171240628,-7.9269356825,,Faro,,Columba livia domestica,Feral Pigeon,Aves
40174267,2020-03-18,2020-03-18 10:12:56 UTC,1642448,2020-03-18 11:57:59 UTC,2020-03-18 14:26:31 UTC,37.07881667,-8.14383617,,Albufeira,,Larus fuscus,Lesser Black-backed Gull,Aves
40179601,2020-03-18,2020-03-18 09:55:00 UTC,281244,2020-03-18 14:25:42 UTC,2020-03-18 22:13:47 UTC,38.4914082973,-9.0591664539,,Seixal,,Sylvia undata,Dartford Warbler,Aves
40179603,2020-03-18,2020-03-18 10:08:00 UTC,281244,2020-03-18 14:25:43 UTC,2020-03-18 22:13:49 UTC,38.580275,-9.145015,,Seixal,,Troglodytes troglodytes,Eurasian Wren,Aves
40179604,2020-03-18,2020-03-18 09:13:00 UTC,281244,2020-03-18 14:25:43 UTC,2020-03-18 22:13:50 UTC,38.5875340224,-9.0963238184,,Seixal,,Sylvia undata,Dartford Warbler,Aves
40179611,2020-03-18,2020-03-18 10:19:00 UTC,281244,2020-03-18 14:25:48 UTC,2020-03-18 22:12:14 UTC,38.5160625344,-9.10186255,,Seixal,,Sylvia undata,Dartford Warbler,Aves
40179617,2020-03-18,2020-03-18 10:08:00 UTC,281244,2020-03-18 14:25:54 UTC,2020-03-18 22:12:16 UTC,38.5802233333,-9.1450416667,,Seixal,,Troglodytes troglodytes,Eurasian Wren,Aves
40202578,2020-03-15,2020-03-15 16:34:06 UTC,1360566,2020-03-18 21:45:13 UTC,2020-03-19 16:45:03 UTC,39.06669,-7.82272,,Avis,,Passer hispaniolensis,Spanish Sparrow,Aves
40202592,2020-03-15,2020-03-15 16:39:26 UTC,1360566,2020-03-18 21:45:28 UTC,2020-03-18 22:22:17 UTC,39.066675,-7.8226866667,,Avis,,Alcedo atthis,Common Kingfisher,Aves
40202602,2020-03-15,2020-03-15 17:48:48 UTC,1360566,2020-03-18 21:45:42 UTC,2020-03-23 16:16:17 UTC,39.0503933333,-7.7809233333,,Avis,,Sturnus unicolor,Spotless Starling,Aves
40202620,2020-03-15,2020-03-15 17:41:33 UTC,1360566,2020-03-18 21:46:05 UTC,2020-03-19 16:40:00 UTC,39.0495033333,-7.7848316667,,Avis,,Fringilla coelebs,Common Chaffinch,Aves
40202640,2020-03-15,2020-03-15 17:28:16 UTC,1360566,2020-03-18 21:46:29 UTC,2020-03-19 16:39:58 UTC,39.05145,-7.793265,,Avis,,Anas platyrhynchos,Mallard,Aves
40202734,2020-03-15,2020-03-15 16:24:55 UTC,1360566,2020-03-18 21:47:23 UTC,2020-03-19 16:39:55 UTC,39.0758383333,-7.8263883333,,Avis,,Emberiza calandra,Corn Bunting,Aves
40224648,2020-03-19,2020-03-19 08:18:37 UTC,2398979,2020-03-19 08:21:00 UTC,2020-03-19 11:58:51 UTC,37.0910351812,-8.123851195,,Loulé,,Turdus merula,Eurasian Blackbird,Aves
40226604,2020-03-18,2020-03-18 17:51:24 UTC,2569885,2020-03-19 10:19:14 UTC,2020-03-19 10:24:30 UTC,39.0469627222,-8.9961452222,,Alenquer,,Egretta garzetta,Little Egret,Aves
40226642,2020-03-18,2020-03-18 17:54:09 UTC,2569885,2020-03-19 10:21:58 UTC,2020-03-19 10:26:51 UTC,39.0505561667,-9.0071048611,,Alenquer,,Phalacrocorax carbo,Great Cormorant,Aves
40226667,2020-03-18,2020-03-18 18:01:20 UTC,2569885,2020-03-19 10:23:00 UTC,2020-03-19 20:19:58 UTC,39.0469627222,-8.9961452222,,Alenquer,,Gallinula chloropus,Eurasian Moorhen,Aves
40228510,2020-03-18,2020-03-18 17:31:58 UTC,1093305,2020-03-19 11:55:54 UTC,2020-04-03 17:46:53 UTC,40.7847013484,-7.93832323,,Viseu,,Turdus merula,Eurasian Blackbird,Aves
40230543,2020-03-18,2020-03-18 16:42:00 UTC,281244,2020-03-19 13:12:06 UTC,2020-03-19 15:41:13 UTC,38.64032,-9.1611016667,,Seixal,,Columba palumbus,Common Wood-Pigeon,Aves
